FIRST_DNAM,FIRST_CHIE,mean_rain,Year,Month
KENEMA,DODO,114.91107,2018,10
KENEMA,GAURA,115.9867,2018,10
KENEMA,GORAMA MENDE,133.51978,2018,10
KENEMA,KANDU LEPPIAMA,148.241,2018,10
KENEMA,KOYA,82.62923,2018,10
KENEMA,LANGRAMA,32.325863,2018,10
KENEMA,LOWER BAMBARA,148.18755,2018,10
KENEMA,MALEGOHUN,98.020065,2018,10
KENEMA,NIAWA,73.673454,2018,10
KENEMA,NOMO,84.1645,2018,10
KENEMA,NONGOWA,112.59612,2018,10
KENEMA,SIMBARU,86.53403,2018,10
KENEMA,SMALL BO,96.71236,2018,10
KENEMA,TUNKIA,99.6127,2018,10
KENEMA,WANDOR,130.89719,2018,10
KENEMA,KENEMA CITY,88.81631,2018,10
KONO,FIAMA,115.11724,2018,10
KONO,GBANE,126.58803,2018,10
KONO,GBANE KANDOR,101.61042,2018,10
KONO,GBENSE,78.79866,2018,10
KONO,GORAMA KONO,107.800766,2018,10
KONO,KAMARA,130.41327,2018,10
KONO,LEI,228.66406,2018,10
KONO,MAFINDOR,145.20058,2018,10
KONO,NIMIKORO,132.09435,2018,10
KONO,NIMIYAMA,108.97193,2018,10
KONO,SANDOR,175.01262,2018,10
KONO,SOA,160.2528,2018,10
KONO,TANKORO,99.036255,2018,10
KONO,TOLI,129.10512,2018,10
KONO,KOIDU CITY,0.0,2018,10
BOMBALI,BIRIWA,126.273766,2018,10
BOMBALI,BOMBALI SEBORA,87.22256,2018,10
BOMBALI,BOMBALI SIARI,35.221333,2018,10
BOMBALI,GBANTI,69.121254,2018,10
BOMBALI,GBENDEMBU,93.1217,2018,10
BOMBALI,KAMARANKA,77.51332,2018,10
BOMBALI,MAGBAIMBA NDORWAHUN,68.12784,2018,10
BOMBALI,MAKARI,132.21077,2018,10
BOMBALI,MARA,120.84237,2018,10
BOMBALI,N'GOWAHUN,134.74432,2018,10
BOMBALI,PAKI MASABONG,103.09741,2018,10
BOMBALI,SAFROKO LIMBA,96.201294,2018,10
BOMBALI,MAKENI CITY,0.0,2018,10
FALABA,DELEMANDUGU,115.2276,2018,10
FALABA,DEMBELIA,104.40181,2018,10
FALABA,DEMBELIA-SINKUNIA,118.47195,2018,10
FALABA,FOLOSABA,117.85203,2018,10
FALABA,KAMADU YIRAIA,120.92265,2018,10
FALABA,KEBELIA,107.541756,2018,10
FALABA,KULOR SARADU,109.31173,2018,10
FALABA,MONGO,152.56754,2018,10
FALABA,MORIFINDUGU,144.71536,2018,10
FALABA,NEYA,148.06497,2018,10
FALABA,NYEDU,81.68455,2018,10
FALABA,SULIMA,132.88557,2018,10
FALABA,WOLLAY BARAWA,117.95801,2018,10
KOINADUGU,DIANG,140.97723,2018,10
KOINADUGU,GBONKOBON KAYAKA,114.31803,2018,10
KOINADUGU,KALIAN,109.31393,2018,10
KOINADUGU,KAMUKEH,125.17235,2018,10
KOINADUGU,KASUNKO KAKELLIAN,74.16806,2018,10
KOINADUGU,NIENI,94.78603,2018,10
KOINADUGU,SENGBE,102.94139,2018,10
KOINADUGU,TAMISO,93.50522,2018,10
KOINADUGU,WARA WARA BAFODIA,135.98323,2018,10
KOINADUGU,WARA WARA YAGALA,88.499275,2018,10
TONKOLILI,DANSOGOIA,97.704895,2018,10
TONKOLILI,GBONKOLENKENI/MASANKONG,171.71188,2018,10
TONKOLILI,KAFE,141.29613,2018,10
TONKOLILI,KALANTHUBA,176.5988,2018,10
TONKOLILI,KHOLIFA MABANG,99.96802,2018,10
TONKOLILI,KHOLIFA MAMUNTHA/MAYOSSO,114.53707,2018,10
TONKOLILI,KHOLIFA ROWALA,98.55232,2018,10
TONKOLILI,KUNIKE BARINA,147.14278,2018,10
TONKOLILI,KUNIKE FOLAWUSU,76.9999,2018,10
TONKOLILI,KUNIKE SANDA,138.47112,2018,10
TONKOLILI,MALAL,78.72623,2018,10
TONKOLILI,MAYEPPOH,106.058426,2018,10
TONKOLILI,POLI,47.44771,2018,10
TONKOLILI,SAMBAYA,153.46716,2018,10
TONKOLILI,SIMIRIA,116.39486,2018,10
TONKOLILI,TANE,62.113934,2018,10
TONKOLILI,YELE,78.10674,2018,10
TONKOLILI,YONI MABANTA,88.058586,2018,10
TONKOLILI,YONI MAMAILA,83.452484,2018,10
KAMBIA,BRAMAIA,82.66643,2018,10
KAMBIA,DIXON,94.5432,2018,10
KAMBIA,GBINLE,36.17663,2018,10
KAMBIA,KHONIMAKA,76.731674,2018,10
KAMBIA,MAGBEMA,89.62214,2018,10
KAMBIA,MAMBOLO,147.5421,2018,10
KAMBIA,MASUNGBALA,97.39642,2018,10
KAMBIA,MUNU THALLAH,67.59893,2018,10
KAMBIA,SAMU,82.943985,2018,10
KAMBIA,TONKO LIMBA,94.95214,2018,10
KARENE,BUYA,196.70103,2018,10
KARENE,DIBIA,83.64799,2018,10
KARENE,GBANTI_KARENE,119.30566,2018,10
KARENE,LIBEISAYGAHUN/GBOMBAHUN,73.89553,2018,10
KARENE,MAFONDA MAKEREMBAY,132.82236,2018,10
KARENE,ROMENDE,87.74948,2018,10
KARENE,SAFROKO,85.298615,2018,10
KARENE,SANDA LOKO,97.595,2018,10
KARENE,SANDA MAGBOLONTOR,101.939926,2018,10
KARENE,SANDA TENDARAN,110.88091,2018,10
KARENE,SELLA LIMBA,84.232475,2018,10
KARENE,TAMBAKHA SIMIBUNGIE,105.348495,2018,10
KARENE,TAMBAKHA YOBANGIE,122.45247,2018,10
PORT LOKO,BAKEH LOKO,94.61914,2018,10
PORT LOKO,BUREH,63.001953,2018,10
PORT LOKO,KAFFU BULLOM,69.90642,2018,10
PORT LOKO,KAMASONDO,73.12529,2018,10
PORT LOKO,KASSEH,83.66362,2018,10
PORT LOKO,KOYA,119.761894,2018,10
PORT LOKO,LOKOMASAMA,140.63663,2018,10
PORT LOKO,MACONTEH,90.28667,2018,10
PORT LOKO,MAFORKI,87.3432,2018,10
PORT LOKO,MAKAMA,165.14642,2018,10
PORT LOKO,MARAMPA,98.61292,2018,10
PORT LOKO,MASIMERA,109.07406,2018,10
PORT LOKO,THAINKATOPA,137.21048,2018,10
PORT LOKO,PORT LOKO CITY,87.91373,2018,10
BO,BADJIA,99.193665,2018,10
BO,BAGBO,64.06158,2018,10
BO,BAGBWE(BAGBE),111.51672,2018,10
BO,BOAMA,66.70527,2018,10
BO,BONGOR,67.207825,2018,10
BO,BUMPE NGAO,148.39697,2018,10
BO,GBO,96.484085,2018,10
BO,JAIAMA,71.07687,2018,10
BO,KAKUA,98.28649,2018,10
BO,KOMBOYA,109.04583,2018,10
BO,LUGBU,60.742905,2018,10
BO,NIAWA LENGA,65.820786,2018,10
BO,SELENGA,92.02588,2018,10
BO,TIKONKO,94.623695,2018,10
BO,VALUNIA,145.70708,2018,10
BO,WONDE,53.19977,2018,10
BO,BO TOWN,63.969795,2018,10
BONTHE,BENDU-CHA,83.99652,2018,10
BONTHE,BUM,154.31903,2018,10
BONTHE,DEMA,31.549576,2018,10
BONTHE,IMPERRI,86.95043,2018,10
BONTHE,JONG,92.72506,2018,10
BONTHE,KPANDA KEMO,63.276985,2018,10
BONTHE,KWAMEBAI KRIM,127.16255,2018,10
BONTHE,NONGOBA BULLOM,66.3117,2018,10
BONTHE,SITTIA,75.42559,2018,10
BONTHE,SOGBENI,78.69604,2018,10
BONTHE,YAWBEKO,48.12362,2018,10
BONTHE,BONTHE URBAN,108.56762,2018,10
MOYAMBA,BAGRUWA,93.38869,2018,10
MOYAMBA,BUMPEH,106.61763,2018,10
MOYAMBA,DASSE,85.46028,2018,10
MOYAMBA,FAKUNYA,108.548676,2018,10
MOYAMBA,KAGBORO,82.91806,2018,10
MOYAMBA,KAIYAMBA,87.33066,2018,10
MOYAMBA,KAMAJEI,81.90482,2018,10
MOYAMBA,KONGBORA,102.769905,2018,10
MOYAMBA,KORI,117.57384,2018,10
MOYAMBA,KOWA,93.743,2018,10
MOYAMBA,LOWER BANTA,85.634605,2018,10
MOYAMBA,RIBBI,73.289536,2018,10
MOYAMBA,TIMDALE,83.92947,2018,10
MOYAMBA,UPPER BANTA,92.196625,2018,10
PUJEHUN,BARRI,115.70357,2018,10
PUJEHUN,PERRI,84.12037,2018,10
PUJEHUN,KABONDE,44.817616,2018,10
PUJEHUN,KPAKA,95.579575,2018,10
PUJEHUN,MAKPELE,65.1188,2018,10
PUJEHUN,MALEN,96.97025,2018,10
PUJEHUN,MONO SAKRIM,39.243694,2018,10
PUJEHUN,PANGA,91.325874,2018,10
PUJEHUN,PANGA KRIM,28.270123,2018,10
PUJEHUN,PEJEH (FUTA PEJE),55.40761,2018,10
PUJEHUN,GALLINESS,88.84214,2018,10
PUJEHUN,SORO GBEMA,132.30544,2018,10
PUJEHUN,SOWA,72.96378,2018,10
PUJEHUN,YAKEMU KPUKUMU,65.93137,2018,10
WESTERN RURAL,KOYA RURAL,77.55114,2018,10
WESTERN RURAL,MOUNTAIN RURAL,41.72908,2018,10
WESTERN RURAL,WATERLOO RURAL,80.922005,2018,10
WESTERN RURAL,YORK RURAL,32.953304,2018,10
WESTERN URBAN,CENTRAL I,366.129,2018,10
WESTERN URBAN,CENTRAL II,0.0,2018,10
WESTERN URBAN,EAST I,0.0,2018,10
WESTERN URBAN,EAST II,0.0,2018,10
WESTERN URBAN,EAST III,12.417734,2018,10
WESTERN URBAN,WEST I,0.0,2018,10
WESTERN URBAN,WEST II,0.0,2018,10
WESTERN URBAN,WEST III,91.54332,2018,10
KAILAHUN,DEA,105.82989,2018,11
KAILAHUN,JAHN,74.078674,2018,11
KAILAHUN,JAWIE,73.574066,2018,11
KAILAHUN,KISSI KAMA,66.298805,2018,11
KAILAHUN,KISSI TENG,40.356125,2018,11
KAILAHUN,KISSI TONGI,55.592705,2018,11
KAILAHUN,KPEJE BONGRE,34.771988,2018,11
KAILAHUN,KPEJE WEST,51.44854,2018,11
KAILAHUN,LUAWA,73.52674,2018,11
KAILAHUN,MALEMA,110.82523,2018,11
KAILAHUN,MANDU,74.33621,2018,11
KAILAHUN,NJALUAHUN,53.370678,2018,11
KAILAHUN,PENGUIA,68.634476,2018,11
KAILAHUN,UPPER BAMBARA,65.08777,2018,11
KAILAHUN,YAWEI,70.37966,2018,11
KENEMA,DAMA,82.55099,2018,11
KENEMA,DODO,100.02133,2018,11
KENEMA,GAURA,101.92847,2018,11
KENEMA,GORAMA MENDE,102.61682,2018,11
KENEMA,KANDU LEPPIAMA,135.70753,2018,11
KENEMA,KOYA,70.15106,2018,11
KENEMA,LANGRAMA,28.422834,2018,11
KENEMA,LOWER BAMBARA,119.630035,2018,11
KENEMA,MALEGOHUN,73.72515,2018,11
KENEMA,NIAWA,64.56629,2018,11
KENEMA,NOMO,67.422226,2018,11
KENEMA,NONGOWA,101.943275,2018,11
KENEMA,SIMBARU,77.100624,2018,11
KENEMA,SMALL BO,80.866394,2018,11
KENEMA,TUNKIA,87.31192,2018,11
KENEMA,WANDOR,108.311455,2018,11
KENEMA,KENEMA CITY,82.40076,2018,11
KONO,FIAMA,66.171745,2018,11
KONO,GBANE,91.6715,2018,11
KONO,GBANE KANDOR,53.867855,2018,11
KONO,GBENSE,42.286865,2018,11
KONO,GORAMA KONO,78.345695,2018,11
KONO,KAMARA,72.06328,2018,11
KONO,LEI,105.218445,2018,11
KONO,MAFINDOR,66.93233,2018,11
KONO,NIMIKORO,86.13416,2018,11
KONO,NIMIYAMA,78.04367,2018,11
KONO,SANDOR,99.83215,2018,11
KONO,SOA,93.93442,2018,11
KONO,TANKORO,65.552055,2018,11
KONO,TOLI,48.892197,2018,11
KONO,KOIDU CITY,0.0,2018,11
BOMBALI,BIRIWA,57.761185,2018,11
BOMBALI,BOMBALI SEBORA,60.76289,2018,11
BOMBALI,BOMBALI SIARI,24.787235,2018,11
BOMBALI,GBANTI,40.473957,2018,11
BOMBALI,GBENDEMBU,44.462967,2018,11
BOMBALI,KAMARANKA,35.19457,2018,11
BOMBALI,MAGBAIMBA NDORWAHUN,30.92324,2018,11
BOMBALI,MAKARI,90.0953,2018,11
BOMBALI,MARA,80.81691,2018,11
BOMBALI,N'GOWAHUN,73.19629,2018,11
BOMBALI,PAKI MASABONG,75.572266,2018,11
BOMBALI,SAFROKO LIMBA,56.584137,2018,11
BOMBALI,MAKENI CITY,0.0,2018,11
FALABA,DELEMANDUGU,41.412388,2018,11
FALABA,DEMBELIA,28.71933,2018,11
FALABA,DEMBELIA-SINKUNIA,25.522722,2018,11
FALABA,FOLOSABA,26.222658,2018,11
FALABA,KAMADU YIRAIA,39.0824,2018,11
FALABA,KEBELIA,16.977541,2018,11
FALABA,KULOR SARADU,43.346767,2018,11
FALABA,MONGO,42.040783,2018,11
FALABA,MORIFINDUGU,46.23633,2018,11
FALABA,NEYA,60.430717,2018,11
FALABA,NYEDU,34.024345,2018,11
FALABA,SULIMA,23.181604,2018,11
FALABA,WOLLAY BARAWA,55.61759,2018,11
KOINADUGU,DIANG,68.85681,2018,11
KOINADUGU,GBONKOBON KAYAKA,39.084324,2018,11
KOINADUGU,KALIAN,63.794975,2018,11
KOINADUGU,KAMUKEH,29.950779,2018,11
KOINADUGU,KASUNKO KAKELLIAN,31.649092,2018,11
KOINADUGU,NIENI,54.181183,2018,11
KOINADUGU,SENGBE,27.182463,2018,11
KOINADUGU,TAMISO,30.100458,2018,11
KOINADUGU,WARA WARA BAFODIA,39.371346,2018,11
KOINADUGU,WARA WARA YAGALA,24.820383,2018,11
TONKOLILI,DANSOGOIA,60.77557,2018,11
TONKOLILI,GBONKOLENKENI/MASANKONG,120.301865,2018,11
TONKOLILI,KAFE,96.25921,2018,11
TONKOLILI,KALANTHUBA,91.061295,2018,11
TONKOLILI,KHOLIFA MABANG,60.16964,2018,11
TONKOLILI,KHOLIFA MAMUNTHA/MAYOSSO,63.888878,2018,11
TONKOLILI,KHOLIFA ROWALA,71.57018,2018,11
TONKOLILI,KUNIKE BARINA,108.89837,2018,11
TONKOLILI,KUNIKE FOLAWUSU,53.218674,2018,11
TONKOLILI,KUNIKE SANDA,100.59366,2018,11
TONKOLILI,MALAL,57.457516,2018,11
TONKOLILI,MAYEPPOH,76.19545,2018,11
TONKOLILI,POLI,34.166874,2018,11
TONKOLILI,SAMBAYA,93.87779,2018,11
TONKOLILI,SIMIRIA,83.6946,2018,11
TONKOLILI,TANE,43.63794,2018,11
TONKOLILI,YELE,59.266376,2018,11
TONKOLILI,YONI MABANTA,77.121994,2018,11
TONKOLILI,YONI MAMAILA,65.93557,2018,11
KAMBIA,BRAMAIA,39.14877,2018,11
KAMBIA,DIXON,51.22422,2018,11
KAMBIA,GBINLE,20.381226,2018,11
KAMBIA,KHONIMAKA,36.071182,2018,11
KAMBIA,MAGBEMA,52.921223,2018,11
KAMBIA,MAMBOLO,91.37802,2018,11
KAMBIA,MASUNGBALA,49.979366,2018,11
KAMBIA,MUNU THALLAH,35.8623,2018,11
KAMBIA,SAMU,44.262016,2018,11
KAMBIA,TONKO LIMBA,46.958485,2018,11
KARENE,BUYA,125.44404,2018,11
KARENE,DIBIA,46.094162,2018,11
KARENE,GBANTI_KARENE,56.401333,2018,11
KARENE,LIBEISAYGAHUN/GBOMBAHUN,43.718197,2018,11
KARENE,MAFONDA MAKEREMBAY,65.95999,2018,11
KARENE,ROMENDE,64.59438,2018,11
KARENE,SAFROKO,49.39973,2018,11
KARENE,SANDA LOKO,41.495483,2018,11
KARENE,SANDA MAGBOLONTOR,53.90618,2018,11
KARENE,SANDA TENDARAN,52.7843,2018,11
KARENE,SELLA LIMBA,35.46708,2018,11
KARENE,TAMBAKHA SIMIBUNGIE,44.76529,2018,11
KARENE,TAMBAKHA YOBANGIE,36.82859,2018,11
PORT LOKO,BAKEH LOKO,60.718597,2018,11
PORT LOKO,BUREH,38.975445,2018,11
PORT LOKO,KAFFU BULLOM,41.50614,2018,11
PORT LOKO,KAMASONDO,55.464806,2018,11
PORT LOKO,KASSEH,49.91368,2018,11
PORT LOKO,KOYA,96.99014,2018,11
PORT LOKO,LOKOMASAMA,93.733536,2018,11
PORT LOKO,MACONTEH,54.45037,2018,11
PORT LOKO,MAFORKI,62.14913,2018,11
PORT LOKO,MAKAMA,105.37419,2018,11
PORT LOKO,MARAMPA,74.23765,2018,11
PORT LOKO,MASIMERA,85.50659,2018,11
PORT LOKO,THAINKATOPA,80.20434,2018,11
PORT LOKO,PORT LOKO CITY,53.678516,2018,11
BO,BADJIA,87.00597,2018,11
BO,BAGBO,57.102154,2018,11
BO,BAGBWE(BAGBE),98.41808,2018,11
BO,BOAMA,55.18217,2018,11
BO,BONGOR,52.707054,2018,11
BO,BUMPE NGAO,118.89392,2018,11
BO,GBO,68.32047,2018,11
BO,JAIAMA,58.206673,2018,11
BO,KAKUA,69.23153,2018,11
BO,KOMBOYA,93.91637,2018,11
BO,LUGBU,52.144367,2018,11
BO,NIAWA LENGA,55.389835,2018,11
BO,SELENGA,71.32006,2018,11
BO,TIKONKO,65.07244,2018,11
BO,VALUNIA,112.48492,2018,11
BO,WONDE,43.813557,2018,11
BO,BO TOWN,39.11448,2018,11
BONTHE,BENDU-CHA,62.98343,2018,11
BONTHE,BUM,131.54776,2018,11
BONTHE,DEMA,14.403503,2018,11
BONTHE,IMPERRI,78.04276,2018,11
BONTHE,JONG,90.70122,2018,11
BONTHE,KPANDA KEMO,59.023132,2018,11
BONTHE,KWAMEBAI KRIM,85.61461,2018,11
BONTHE,NONGOBA BULLOM,52.327717,2018,11
BONTHE,SITTIA,54.226273,2018,11
BONTHE,SOGBENI,77.49742,2018,11
BONTHE,YAWBEKO,42.702442,2018,11
BONTHE,BONTHE URBAN,87.12985,2018,11
MOYAMBA,BAGRUWA,83.43457,2018,11
MOYAMBA,BUMPEH,89.142784,2018,11
MOYAMBA,DASSE,56.52271,2018,11
MOYAMBA,FAKUNYA,99.88345,2018,11
MOYAMBA,KAGBORO,70.28277,2018,11
MOYAMBA,KAIYAMBA,76.966934,2018,11
MOYAMBA,KAMAJEI,59.825848,2018,11
MOYAMBA,KONGBORA,90.8875,2018,11
MOYAMBA,KORI,85.77883,2018,11
MOYAMBA,KOWA,66.65582,2018,11
MOYAMBA,LOWER BANTA,73.787636,2018,11
MOYAMBA,RIBBI,60.56526,2018,11
MOYAMBA,TIMDALE,68.97241,2018,11
MOYAMBA,UPPER BANTA,85.05614,2018,11
PUJEHUN,BARRI,95.66713,2018,11
PUJEHUN,PERRI,63.468662,2018,11
PUJEHUN,KABONDE,35.361126,2018,11
PUJEHUN,KPAKA,66.80211,2018,11
PUJEHUN,MAKPELE,52.3469,2018,11
PUJEHUN,MALEN,78.98397,2018,11
PUJEHUN,MONO SAKRIM,24.110859,2018,11
PUJEHUN,PANGA,72.2251,2018,11
PUJEHUN,PANGA KRIM,19.450161,2018,11
PUJEHUN,PEJEH (FUTA PEJE),43.58318,2018,11
PUJEHUN,GALLINESS,63.15562,2018,11
PUJEHUN,SORO GBEMA,87.488396,2018,11
PUJEHUN,SOWA,60.62327,2018,11
PUJEHUN,YAKEMU KPUKUMU,40.673252,2018,11
WESTERN RURAL,KOYA RURAL,62.502316,2018,11
WESTERN RURAL,MOUNTAIN RURAL,32.473827,2018,11
WESTERN RURAL,WATERLOO RURAL,66.47504,2018,11
WESTERN RURAL,YORK RURAL,23.017334,2018,11
WESTERN URBAN,CENTRAL I,211.02974,2018,11
WESTERN URBAN,CENTRAL II,0.0,2018,11
WESTERN URBAN,EAST I,0.0,2018,11
WESTERN URBAN,EAST II,0.0,2018,11
WESTERN URBAN,EAST III,10.444421,2018,11
WESTERN URBAN,WEST I,0.0,2018,11
WESTERN URBAN,WEST II,0.0,2018,11
WESTERN URBAN,WEST III,37.65967,2018,11
KAILAHUN,DEA,12.338243,2018,12
KAILAHUN,JAHN,6.835603,2018,12
KAILAHUN,JAWIE,6.6341395,2018,12
KAILAHUN,KISSI KAMA,5.7382393,2018,12
KAILAHUN,KISSI TENG,3.615569,2018,12
KAILAHUN,KISSI TONGI,4.7063813,2018,12
KAILAHUN,KPEJE BONGRE,3.2203574,2018,12
KAILAHUN,KPEJE WEST,4.5194106,2018,12
KAILAHUN,LUAWA,6.3647137,2018,12
KAILAHUN,MALEMA,10.572328,2018,12
KAILAHUN,MANDU,9.3763,2018,12
KAILAHUN,NJALUAHUN,4.587827,2018,12
KAILAHUN,PENGUIA,4.672068,2018,12
KAILAHUN,UPPER BAMBARA,8.438746,2018,12
KAILAHUN,YAWEI,4.5866003,2018,12
KENEMA,DAMA,7.8040657,2018,12
KENEMA,DODO,7.1199756,2018,12
KENEMA,GAURA,9.1979885,2018,12
KENEMA,GORAMA MENDE,5.472515,2018,12
KENEMA,KANDU LEPPIAMA,9.933106,2018,12
KENEMA,KOYA,6.7558823,2018,12
KENEMA,LANGRAMA,2.186331,2018,12
KENEMA,LOWER BAMBARA,8.918218,2018,12
KENEMA,MALEGOHUN,5.1933174,2018,12
KENEMA,NIAWA,5.7854667,2018,12
KENEMA,NOMO,6.55949,2018,12
KENEMA,NONGOWA,8.168424,2018,12
KENEMA,SIMBARU,4.3628387,2018,12
KENEMA,SMALL BO,7.18411,2018,12
KENEMA,TUNKIA,8.246513,2018,12
KENEMA,WANDOR,5.6436706,2018,12
KENEMA,KENEMA CITY,8.7940235,2018,12
KONO,FIAMA,4.0033154,2018,12
KONO,GBANE,5.329578,2018,12
KONO,GBANE KANDOR,3.535049,2018,12
KONO,GBENSE,2.6419854,2018,12
KONO,GORAMA KONO,4.4997044,2018,12
KONO,KAMARA,4.9310822,2018,12
KONO,LEI,6.02026,2018,12
KONO,MAFINDOR,5.1385794,2018,12
KONO,NIMIKORO,5.7670007,2018,12
KONO,NIMIYAMA,4.244734,2018,12
KONO,SANDOR,5.165631,2018,12
KONO,SOA,5.839252,2018,12
KONO,TANKORO,4.0806584,2018,12
KONO,TOLI,3.125123,2018,12
KONO,KOIDU CITY,0.0,2018,12
BOMBALI,BIRIWA,2.5295193,2018,12
BOMBALI,BOMBALI SEBORA,2.019782,2018,12
BOMBALI,BOMBALI SIARI,0.83173305,2018,12
BOMBALI,GBANTI,1.5595647,2018,12
BOMBALI,GBENDEMBU,1.6318582,2018,12
BOMBALI,KAMARANKA,1.0111992,2018,12
BOMBALI,MAGBAIMBA NDORWAHUN,1.0664513,2018,12
BOMBALI,MAKARI,2.8488693,2018,12
BOMBALI,MARA,2.7000887,2018,12
BOMBALI,N'GOWAHUN,2.5391147,2018,12
BOMBALI,PAKI MASABONG,2.531284,2018,12
BOMBALI,SAFROKO LIMBA,2.6686451,2018,12
BOMBALI,MAKENI CITY,0.0,2018,12
FALABA,DELEMANDUGU,2.9236195,2018,12
FALABA,DEMBELIA,1.5111216,2018,12
FALABA,DEMBELIA-SINKUNIA,2.3603365,2018,12
FALABA,FOLOSABA,1.8178587,2018,12
FALABA,KAMADU YIRAIA,2.7600517,2018,12
FALABA,KEBELIA,2.7531688,2018,12
FALABA,KULOR SARADU,2.6450047,2018,12
FALABA,MONGO,3.8977005,2018,12
FALABA,MORIFINDUGU,4.0313888,2018,12
FALABA,NEYA,3.893694,2018,12
FALABA,NYEDU,2.3992028,2018,12
FALABA,SULIMA,2.981823,2018,12
FALABA,WOLLAY BARAWA,3.348138,2018,12
KOINADUGU,DIANG,3.0213828,2018,12
KOINADUGU,GBONKOBON KAYAKA,1.6801854,2018,12
KOINADUGU,KALIAN,3.0842476,2018,12
KOINADUGU,KAMUKEH,1.8884934,2018,12
KOINADUGU,KASUNKO KAKELLIAN,1.3008063,2018,12
KOINADUGU,NIENI,2.718299,2018,12
KOINADUGU,SENGBE,1.6244292,2018,12
KOINADUGU,TAMISO,1.6824789,2018,12
KOINADUGU,WARA WARA BAFODIA,2.184054,2018,12
KOINADUGU,WARA WARA YAGALA,1.0456791,2018,12
TONKOLILI,DANSOGOIA,2.764864,2018,12
TONKOLILI,GBONKOLENKENI/MASANKONG,5.2321863,2018,12
TONKOLILI,KAFE,3.7597115,2018,12
TONKOLILI,KALANTHUBA,4.5963535,2018,12
TONKOLILI,KHOLIFA MABANG,2.5809305,2018,12
TONKOLILI,KHOLIFA MAMUNTHA/MAYOSSO,2.6227992,2018,12
TONKOLILI,KHOLIFA ROWALA,2.3435814,2018,12
TONKOLILI,KUNIKE BARINA,5.0810657,2018,12
TONKOLILI,KUNIKE FOLAWUSU,2.4268808,2018,12
TONKOLILI,KUNIKE SANDA,5.4534802,2018,12
TONKOLILI,MALAL,1.7261678,2018,12
TONKOLILI,MAYEPPOH,3.3312578,2018,12
TONKOLILI,POLI,1.3019279,2018,12
TONKOLILI,SAMBAYA,4.307206,2018,12
TONKOLILI,SIMIRIA,3.4417338,2018,12
TONKOLILI,TANE,1.6693784,2018,12
TONKOLILI,YELE,2.767591,2018,12
TONKOLILI,YONI MABANTA,3.7165244,2018,12
TONKOLILI,YONI MAMAILA,2.9036157,2018,12
KAMBIA,BRAMAIA,1.1154739,2018,12
KAMBIA,DIXON,1.6972361,2018,12
KAMBIA,GBINLE,0.7920821,2018,12
KAMBIA,KHONIMAKA,1.0264957,2018,12
KAMBIA,MAGBEMA,1.527373,2018,12
KAMBIA,MAMBOLO,1.9729176,2018,12
KAMBIA,MASUNGBALA,1.3736273,2018,12
KAMBIA,MUNU THALLAH,0.9705806,2018,12
KAMBIA,SAMU,1.339362,2018,12
KAMBIA,TONKO LIMBA,1.2728243,2018,12
KARENE,BUYA,4.2789454,2018,12
KARENE,DIBIA,1.4562086,2018,12
KARENE,GBANTI_KARENE,1.551742,2018,12
KARENE,LIBEISAYGAHUN/GBOMBAHUN,1.2479513,2018,12
KARENE,MAFONDA MAKEREMBAY,1.8311011,2018,12
KARENE,ROMENDE,1.9363788,2018,12
KARENE,SAFROKO,1.4262152,2018,12
KARENE,SANDA LOKO,1.2754039,2018,12
KARENE,SANDA MAGBOLONTOR,1.3582312,2018,12
KARENE,SANDA TENDARAN,1.5287163,2018,12
KARENE,SELLA LIMBA,1.0557765,2018,12
KARENE,TAMBAKHA SIMIBUNGIE,1.2996336,2018,12
KARENE,TAMBAKHA YOBANGIE,1.7912544,2018,12
PORT LOKO,BAKEH LOKO,2.316405,2018,12
PORT LOKO,BUREH,0.9042516,2018,12
PORT LOKO,KAFFU BULLOM,2.4424999,2018,12
PORT LOKO,KAMASONDO,2.143886,2018,12
PORT LOKO,KASSEH,1.3013546,2018,12
PORT LOKO,KOYA,5.578499,2018,12
PORT LOKO,LOKOMASAMA,3.8039968,2018,12
PORT LOKO,MACONTEH,1.195157,2018,12
PORT LOKO,MAFORKI,2.761557,2018,12
PORT LOKO,MAKAMA,4.3396387,2018,12
PORT LOKO,MARAMPA,2.2957969,2018,12
PORT LOKO,MASIMERA,3.1287565,2018,12
PORT LOKO,THAINKATOPA,3.2238119,2018,12
PORT LOKO,PORT LOKO CITY,2.7355514,2018,12
BO,BADJIA,5.344098,2018,12
BO,BAGBO,5.2223687,2018,12
BO,BAGBWE(BAGBE),5.6153774,2018,12
BO,BOAMA,4.0047417,2018,12
BO,BONGOR,3.8934827,2018,12
BO,BUMPE NGAO,8.398624,2018,12
BO,GBO,3.4501724,2018,12
BO,JAIAMA,4.6785774,2018,12
BO,KAKUA,4.1941257,2018,12
BO,KOMBOYA,4.8700504,2018,12
BO,LUGBU,4.961586,2018,12
BO,NIAWA LENGA,2.8807905,2018,12
BO,SELENGA,3.7257369,2018,12
BO,TIKONKO,4.5243263,2018,12
BO,VALUNIA,5.5197115,2018,12
BO,WONDE,3.664081,2018,12
BO,BO TOWN,2.01635,2018,12
BONTHE,BENDU-CHA,5.89155,2018,12
BONTHE,BUM,11.581178,2018,12
BONTHE,DEMA,1.3107767,2018,12
BONTHE,IMPERRI,5.499604,2018,12
